Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Sprayed,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,MD,BR,HZ,RA,TSRA,VCTS,FU,TS,DZ,BCFG,FG+,MIFG,FG,SQ,SN,VCFG,GR
2013-08-08,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,7,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,2,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,2,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,1,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,7,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,2,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,45,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,16,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,50,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,18,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,11,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,36,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,20,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,50,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,38,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,11,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,34,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,24,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,6,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,35,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,4,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,20,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,21,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,6,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,2,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,3,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,7,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,2,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,41,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,50,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,44,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,27,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,7,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,5,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,6,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,4,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,1,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,30,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,10,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,5,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,21,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,2,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,8,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,1,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,24,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,7,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,42,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,8,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,6,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,50,1,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,45,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,50,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,13,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,9,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,12,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,32,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,11,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,CULEX PIPIENS/RESTUANS,T054C,41.925652,-87.63359,47,0,0,78.5,67.0,73.0,-1.0,55.5,62.0,0.0,8.0,4.866666666666667,19.05,0.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,6,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,1,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,4,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,10,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,1,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,14,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,39,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,2,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,3,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,2,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,8,1,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,33,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,4,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,7,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,2,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,13,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,18,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,50,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,24,1,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,47,1,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,4,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,3,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,18,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,1,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,32,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,2,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,3,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,4,0,0,74.5,56.0,65.5,-7.0,51.5,58.0,0.0,0.5,4.983333333333333,18.9,0.0,0.0,0.0,29.435,30.13,4.35,23.0,4.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
